Timestamp,Yaw,Pitch,Roll,Qtn[0], Qtn[1], Qtn[2], Qtn[3],Rate X,Rate Y,Rate Z,Accel X,Accel Y,Accel Z,Mag X,Mag Y,Mag Z,Temp,Pres,dTime,dTheta X,dTheta Y,dTheta Z,dVel X,dVel Y,dVel Z,MagNed X,MagNed Y,MagNed Z,AccelNed X,AccelNed Y,AccelNed Z,LinearAccel X,LinearAccel Y,LinearAccel Z,LinearAccelNed X,LinearAccelNed Y,LinearAccelNed Z,Amplitude,Distance,Light 1,Light 2,Light 3,Light 4,Comments
0.370728,59.6515,-2.89038,3.49941,0.0390186,-0.00668841,0.497642,0.866479,-0.105359,1.48996,-0.0879034,1.37755,-2.68742,-10.4461,-0.134573,-0.000208891,0.278432,30.57,99.494,0.025,-0.0119072,1.87199,-0.0264237,0.0128809,-0.012209,-0.234166,-0.0601417,-0.13677,0.270761,2.72955,0.614976,-10.5078,1.8714,-2.09039,-0.683097,2.72955,0.614976,-0.714022,
0.396063,59.6719,-0.598042,3.45989,0.0287822,0.0104941,0.497422,0.866968,0.00101079,1.64226,-0.0863587,-0.433276,1.20921,-9.54591,-0.157485,-0.00166594,0.258749,30.555,99.526,0.025,-0.0300145,2.29156,-0.053509,-0.00416542,0.0100223,-0.236484,-0.0659649,-0.146976,0.256519,-1.70801,0.611602,-9.45954,-0.331053,1.80023,0.229454,-1.70801,0.611602,0.334206,
0.421226,59.6725,1.78777,3.34554,0.0175605,0.0280485,0.496855,0.867202,-0.118032,1.71119,-0.119032,-2.02128,-1.3451,-9.69339,-0.174381,-0.000507713,0.250021,30.55,99.514,0.025,-0.104928,2.3862,-0.0756787,-0.0300868,-0.0109907,-0.24442,-0.0710464,-0.151347,0.254884,-0.503024,-2.39892,-9.68756,-2.32682,-0.773843,0.0789048,-0.503024,-2.39892,0.106185,
0.446368,59.6719,3.80067,3.22356,0.00789389,0.0427404,0.496239,0.867097,-0.0508363,1.22475,-0.0775662,-1.82153,0.837746,-9.93424,-0.193604,-0.00946435,0.249513,30.565,99.502,0.025001,-0.112724,2.01371,-0.0505452,-0.0445013,0.00531458,-0.251653,-0.0689583,-0.164375,0.260872,-2.45229,-1.42915,-9.72896,-2.47071,1.38726,-0.177491,-2.45229,-1.42915,0.0647888,
0.471513,59.66,5.1294,3.03957,0.000734225,0.0519847,0.495725,0.866922,-0.106402,0.69828,-0.0559752,-2.87894,0.851848,-10.9674,-0.206914,-0.0045074,0.236789,30.56,99.526,0.024999,-0.174899,1.33129,-0.0192913,-0.0643047,-0.00584868,-0.263055,-0.0787116,-0.16825,0.25377,-3.17704,-2.59282,-10.6057,-3.75455,1.36909,-1.22661,-3.17704,-2.59282,-0.812,
0.496666,59.6491,5.52236,2.8373,-0.00249774,0.0540787,0.495582,0.866873,-0.186445,0.00923275,-0.00312598,-2.25978,-1.28308,-10.6759,-0.211739,-0.00454081,0.233917,30.565,99.543,0.025,-0.192049,0.395709,0.0346078,-0.0626881,-0.00807419,-0.262259,-0.0812385,-0.170631,0.252699,-1.00829,-3.21231,-10.4591,-3.20228,-0.800544,-0.939557,-1.00829,-3.21231,-0.665324,
0.521831,59.607,4.96852,2.67016,-0.00133903,0.0491712,0.495549,0.867186,-0.0840702,-0.621987,-0.0056241,-1.50115,-1.24553,-10.4335,-0.202034,-0.0121092,0.234423,30.57,99.506,0.025,-0.154276,-0.550756,0.0501593,-0.0563668,-0.0111083,-0.261919,-0.0717411,-0.167808,0.250224,-0.5619,-2.45648,-10.3109,-2.34937,-0.790996,-0.687194,-0.5619,-2.45648,-0.517104,
0.546988,59.5596,3.71829,2.57168,0.00335745,0.0392906,0.49565,0.867627,-0.0363009,-1.05375,0.0365853,-0.309613,-0.278627,-9.95201,-0.200815,-0.0133454,0.239888,30.555,99.518,0.025,-0.0857726,-1.24733,0.0754059,-0.0341131,-0.00638376,-0.254916,-0.0728985,-0.171612,0.251568,-0.628607,-0.737732,-9.91346,-0.944746,0.159886,-0.188724,-0.628607,-0.737732,-0.119711,
0.572171,59.528,2.14571,2.51508,0.00975513,0.0271427,0.495866,0.86792,-0.0500349,-1.14821,0.0341441,-1.21584,-0.106393,-9.66762,-0.181523,-0.0119302,0.254045,30.56,99.543,0.025,-0.0463464,-1.56808,0.103556,-0.0222481,-0.00556401,-0.247612,-0.0672991,-0.159865,0.259896,-1.07364,-1.19775,-9.61068,-1.58253,0.323078,0.10983,-1.07364,-1.19775,0.183066,
0.597318,59.4816,0.522693,2.48717,0.0165818,0.0147258,0.495869,0.868114,0.0125039,-1.14967,-0.00662267,0.0820059,-0.725549,-9.36551,-0.159854,-0.00673431,0.261465,30.57,99.543,0.025,-0.0174233,-1.61916,0.0898234,-0.00366449,-0.0107755,-0.237393,-0.0643937,-0.144831,0.262374,0.272478,-0.164847,-9.38853,-0.00733827,-0.30056,0.418605,0.272478,-0.164847,0.405218,
0.622465,59.4368,-0.928497,2.52496,0.0231499,0.00388691,0.495756,0.868145,0.0247628,-0.991642,-0.0156814,0.432369,0.506128,-9.32203,-0.152577,-0.0117497,0.267226,30.57,99.518,0.025,0.0459644,-1.44687,0.0838878,0.00610116,-0.0075741,-0.237479,-0.0595246,-0.147035,0.263942,-0.492632,0.967822,-9.28246,0.591073,0.937532,0.460918,-0.492632,0.967822,0.511285,
