steadyClockTime,cvTime,celcius,throttleStatus,clockSpeed
2080498141,,37485,131072,1500345728
2091262073,,37485,131072,1500398464
2101955765,,37485,131072,1500345728
2112572551,,37485,131072,1500345728
2123381537,,37485,131072,1500398464
2134070878,,37485,131072,1500398464
2144785755,,37972,131072,1500345728
2155655555,,37972,131072,1500345728
2166380803,,37485,131072,1500345728
2177059662,,37485,131072,1500398464
2188046757,,37485,131072,1500345728
2198779430,,37485,131072,1500398464
2209418697,,37485,131072,1500345728
2220046131,,37485,131072,1500398464
2230795619,,37485,131072,1500345728
2241443867,,37972,131072,1500345728
2252142115,,37972,131072,1500345728
2262935194,,37972,131072,1500398464
2273515295,,37972,131072,1500345728
2284368170,,37485,131072,1500398464
2295101214,,37485,131072,1500398464
2305826313,,37485,131072,1500398464
2316497913,,37485,131072,1500345728
2327161642,,37972,131072,1500345728
2337801909,,37972,131072,1500398464
2348612359,,37485,131072,1500398464
2359542455,,37485,131072,1500345728
2370278906,,36998,131072,1500398464
2381029097,,36998,131072,1500345728
2391942453,,37485,131072,1500345728
2402827642,,37485,131072,1500345728
2414649817,,36998,131072,1500345728
2425287381,,36998,131072,1500398464
2437151444,,37972,131072,1500398464
2456508229,,38459,131072,1500398464
2508288752,,38459,131072,1500398464
2552296521,,38459,131072,1500345728
2580335195,,37972,131072,1500398464
2620382227,,38946,131072,1500345728
2660287464,,38946,131072,1500345728
2708286895,,39433,131072,1500345728
2748294761,,39433,131072,1500398464
2788276608,,39433,131072,1500345728
2824282126,,38946,131072,1500345728
2864280992,,38946,131072,1500345728
2900276362,,39433,131072,1500345728
2944285723,,39433,131072,1500345728
2980280982,,38946,131072,1500398464
3012312300,,39433,131072,1500398464
3048299022,,41381,131072,1500398464
3084282837,,38946,131072,1500345728
3116286340,,38946,131072,1500345728
3156283410,,39433,131072,1500345728
3196280572,,39920,131072,1500398464
3236300660,,40407,131072,1500398464
3276297748,,40407,131072,1500398464
3316293854,,40894,131072,1500398464
3356291868,,39920,131072,1500345728
3396281586,,39433,131072,1500345728
3440290466,,39920,131072,1500345728
3484311531,,39920,131072,1500398464
3524289305,,40894,131072,1500345728
3564290189,,39920,131072,1500398464
3604288333,,41381,131072,1500398464
3644296309,,41381,131072,1500398464
3684322434,,39433,131072,1500398464
3724289467,,41381,131072,1500345728
3760286670,,40407,131072,1500345728
3808288361,,40894,131072,1500345728
3848291931,,41381,131072,1500398464
3888276704,,39920,131072,1500345728
3928279070,,40894,131072,1500345728
3968279473,,40894,131072,1500398464
4008285042,,41381,131072,1500345728
4036534398,,40407,131072,1500345728
4076281750,,39433,131072,1500345728
4116281875,,40894,131072,1500398464
4156285407,,40894,131072,1500345728
4196324662,,40894,131072,1500345728
4236295473,,40894,131072,1500345728
4276281468,,41381,131072,1500345728
4316289668,,41868,131072,1500398464
4352278760,,41868,131072,1500398464
4392282589,,40894,131072,1500398464
4416288805,,42842,131072,1500398464
4456301022,,40894,131072,1500345728
4496288740,,41868,131072,1500398464
4536288384,,41868,131072,1500398464
4576275954,,41381,131072,1500398464
4616289190,,41868,131072,1500398464
4656289297,,40894,131072,1500345728
4696289644,,41868,131072,1500398464
4736288973,,41381,131072,1500345728
4780291335,,41381,131072,1500398464
4824278605,,41381,131072,1500398464
4860279493,,41381,131072,1500398464
4900286989,,41868,131072,1500398464
4940285614,,41381,131072,1500345728
4980288369,,41381,131072,1500345728
5020290476,,41381,131072,1500345728
5056325679,,42355,131072,1500398464
5100292486,,40894,131072,1500398464
5140277222,,41381,131072,1500345728
5180278366,,42842,131072,1500345728
5196322183,,42842,131072,1500398464
5244295152,,42355,131072,1500398464
5272321919,,41868,131072,1500345728
5320289814,,42355,131072,1500398464
5360303440,,41868,131072,1500345728
5392288703,,41868,131072,1500345728
5428312036,,41381,131072,1500398464
5460294337,,42842,131072,1500345728
5500306740,,41381,131072,1500398464
5536301758,,42355,131072,1500345728
5568301133,,42355,131072,1500345728
5604289355,,42355,131072,1500398464
5640307095,,42842,131072,1500398464
5672302229,,42355,131072,1500345728
5708293877,,42355,131072,1500345728
5748303262,,41868,131072,1500345728
5784293373,,42355,131072,1500398464
5812318955,,42355,131072,1500398464
5852326598,,42355,131072,1500345728
5892299261,,41381,131072,1500398464
5932308035,,42842,131072,1500398464
5945804648,,42842,131072,1500398464
5988299199,,41381,131072,1500398464
6024317384,,41381,131072,1500345728
6064291547,,42355,131072,1500345728
6096493067,,41868,131072,1500345728
6128486275,,42355,131072,1500398464
6172295696,,42355,131072,1500398464
6212283951,,41381,131072,1500345728
6232491761,,42842,131072,1500345728
6276299070,,42355,131072,1500345728
6316279678,,42355,131072,1500345728
6360319021,,42842,131072,1500398464
6400295313,,42842,131072,1500398464
6416306908,,41868,131072,1500345728
6468314558,,43329,131072,1500398464
6512290050,,42842,131072,1500345728
6548493862,,43329,131072,1500345728
6588287639,,42842,131072,1500398464
6608546948,,42842,131072,1500345728
6640358103,,42842,131072,1500398464
6684308410,,41868,131072,1500345728
6728297606,,42842,131072,1500345728
6760291592,,42842,131072,1500398464
6800332902,,42842,131072,1500345728
6840286269,,42355,131072,1500345728
6876287232,,42842,131072,1500398464
6916307876,,42842,131072,1500345728
6956309057,,42355,131072,1500345728
7000296049,,43329,131072,1500398464
7044294597,,42842,131072,1500345728
7076292120,,42355,131072,1500345728
7100499610,,42842,131072,1500398464
7128558229,,42842,131072,1500398464
7156516997,,43816,131072,1500345728
7192297982,,43329,131072,1500345728
7232284719,,42842,131072,1500345728
7264289816,,43816,131072,1500345728
7300289965,,42842,131072,1500345728
7336313909,,43816,131072,1500398464
7372297391,,43816,131072,1500398464
7412291313,,42842,131072,1500398464
7448317313,,42355,131072,1500398464
7480289132,,43329,131072,1500345728
7512290081,,42842,131072,1500398464
7548302063,,42842,131072,1500345728
7588306022,,43329,131072,1500345728
7628307833,,43329,131072,1500398464
7660293300,,43816,131072,1500398464
7696288856,,42842,131072,1500398464
7728338471,,43329,131072,1500345728
7768304615,,43329,131072,1500398464
7800290879,,42842,131072,1500345728
7836335268,,42842,131072,1500345728
7880282946,,43816,131072,1500398464
7912315857,,44303,131072,1500398464
7952324131,,44303,131072,1500345728
7992325608,,43329,131072,1500345728
8032304179,,42842,131072,1500345728
8072308323,,41868,131072,1500398464
8112308190,,43816,131072,1500398464
8125713490,,43816,131072,1500398464
8172303296,,43816,131072,1500345728
8185724022,,43816,131072,1500345728
8216500452,,43329,131072,1500345728
8248508215,,43329,131072,1500345728
8272552320,,42842,131072,1500398464
8300567754,,44303,131072,1500398464
8340330513,,43329,131072,1500398464
8376299792,,42355,131072,1500345728
8412298829,,42842,131072,1500345728
8448307718,,43816,131072,1500398464
8480289667,,42842,131072,1500398464
8512298913,,43329,131072,1500398464
8548302339,,43329,131072,1500345728
8584295024,,43329,131072,1500398464
8620300562,,42842,131072,1500345728
8648341866,,43816,131072,1500345728
8673690414,,43329,131072,1500345728
8716302149,,42842,131072,1500345728
8748290043,,42842,131072,1500398464
8784313635,,43329,131072,1500398464
8824293058,,43329,131072,1500345728
8864295554,,43816,131072,1500345728
8908299732,,43329,131072,1500345728
8944302250,,43816,131072,1500398464
8980288547,,43329,131072,1500345728
9012295292,,42842,131072,1500345728
9052331603,,44303,131072,1500345728
9084289183,,43329,131072,1500398464
9116300076,,44303,131072,1500345728
9152301169,,42842,131072,1500345728
9188497574,,43329,131072,1500345728
9220312952,,43816,131072,1500398464
9244351519,,43329,131072,1500345728
9280300428,,42842,131072,1500398464
9320299295,,43816,131072,1500345728
9356298758,,43816,131072,1500398464
9392305555,,42842,131072,1500398464
9428299797,,44303,131072,1500398464
9468319830,,43329,131072,1500345728
9488565454,,43816,131072,1500345728
9536290780,,43329,131072,1500345728
9568295692,,43816,131072,1500345728
9600300196,,43329,131072,1500345728
9636292086,,43329,131072,1500398464
9672291012,,44303,131072,1500398464
9708304679,,43816,131072,1500345728
9740290740,,43816,131072,1500398464
9776306055,,43816,131072,1500345728
9808300874,,43329,131072,1500398464
9844309060,,44790,131072,1500345728
9880334079,,44790,131072,1500398464
9916299783,,44303,131072,1500398464
9952302450,,43816,131072,1500345728
9992295780,,44303,131072,1500398464
10032316554,,43329,131072,1500345728
10068306055,,43329,131072,1500345728
10108309626,,44790,131072,1500398464
10148308086,,43329,131072,1500345728
10188305712,,43816,131072,1500398464
10224498821,,43816,131072,1500398464
10260294251,,43816,131072,1500398464
10296288936,,44303,131072,1500398464
10332303233,,45277,131072,1500345728
10368329845,,44303,131072,1500345728
10408330675,,44790,131072,1500398464
10448302727,,44790,131072,1500398464
10488309983,,45277,131072,1500345728
10528351887,,43816,131072,1500345728
10576313894,,43816,131072,1500345728
10612313895,,43816,131072,1500398464
10652308392,,42842,131072,1500345728
10692304999,,43816,131072,1500345728
10732302366,,44303,131072,1500398464
10772309400,,44790,131072,1500398464
10812322211,,43816,131072,1500345728
10836311076,,45764,131072,1500345728
10880303865,,43329,131072,1500345728
10916303903,,44790,131072,1500345728
10960293711,,43816,131072,1500345728
11000330355,,43816,131072,1500345728
11036294060,,45277,131072,1500398464
11076305501,,43816,131072,1500345728
11120315031,,43816,131072,1500398464
11160278065,,43816,131072,1500345728
11200294617,,43816,131072,1500345728
11232518471,,43329,131072,1500398464
11268501194,,43816,131072,1500398464
11304300605,,43816,131072,1500398464
11348303728,,44303,131072,1500345728
11388308095,,43816,131072,1500398464
11420290026,,44303,131072,1500345728
11452296605,,44790,131072,1500345728
11467207827,,44790,131072,1500345728
11512304933,,43816,131072,1500345728
11548301341,,44303,131072,1500345728
11592299742,,44790,131072,1500398464
11624293858,,44790,131072,1500398464
11652569603,,44303,131072,1500345728
11692300123,,44303,131072,1500398464
11724289887,,44790,131072,1500345728
11764292513,,44303,131072,1500398464
11800290236,,44303,131072,1500345728
11836307070,,43816,131072,1500345728
11868288279,,44303,131072,1500398464
11908315405,,44303,131072,1500345728
11944303054,,44303,131072,1500345728
11980290611,,44790,131072,1500345728
12016342445,,44303,131072,1500345728
12052291243,,44303,131072,1500398464
12084291711,,44303,131072,1500398464
12120306471,,44303,131072,1500398464
12156333990,,44303,131072,1500345728
12192306436,,43816,131072,1500398464
12228303177,,45764,131072,1500398464
12264565897,,44303,131072,1500398464
12292532240,,44790,131072,1500398464
12328297392,,44303,131072,1500398464
12368299556,,44790,131072,1500345728
12400317172,,45277,131072,1500345728
12436308154,,44790,131072,1500398464
12472301970,,44790,131072,1500398464
12508305582,,44790,131072,1500398464
12544293269,,44303,131072,1500398464
12580289862,,44303,131072,1500398464
12616285530,,44790,131072,1500345728
12656289453,,45277,131072,1500398464
12696286820,,46251,131072,1500398464
12740281887,,44790,131072,1500345728
12776295351,,44790,131072,1500398464
12812329500,,44303,131072,1500398464
12852331312,,43816,131072,1500398464
12865814333,,44790,131072,1500398464
12904331037,,45277,131072,1500345728
12940299909,,44303,131072,1500398464
12984315309,,45277,131072,1500345728
13020343921,,44303,131072,1500345728
13064298341,,44790,131072,1500345728
13104322134,,45277,131072,1500345728
13136292380,,45277,131072,1500398464
13176309044,,44790,131072,1500345728
13208292846,,45277,131072,1500345728
13248307639,,45764,131072,1500345728
13284500508,,44303,131072,1500398464
13324286675,,45764,131072,1500345728
13364298079,,45764,131072,1500398464
13412281217,,45764,131072,1500345728
13452299251,,44303,131072,1500345728
13492294785,,44790,131072,1500398464
13532295097,,45277,131072,1500398464
13545770026,,45277,131072,1500398464
13592315814,,44303,131072,1500398464
13636289993,,45764,131072,1500345728
13680293264,,45277,131072,1500345728
13720298539,,44790,131072,1500398464
13760301592,,44790,131072,1500398464
13796278889,,45277,131072,1500345728
13836278813,,44790,131072,1500398464
13876300772,,44790,131072,1500398464
13924290743,,45277,131072,1500398464
13968295588,,45277,131072,1500398464
14012318637,,44790,131072,1500345728
14044289068,,45277,131072,1500345728
14088296117,,44790,131072,1500345728
14128308281,,45764,131072,1500398464
14168331056,,45277,131072,1500398464
14208306091,,44790,131072,1500398464
14248291533,,44790,131072,1500345728
14288289474,,44790,131072,1500345728
14316497962,,44303,131072,1500345728
14352350280,,45277,131072,1500345728
14396298534,,45277,131072,1500345728
14436317234,,45277,131072,1500345728
14476295232,,46251,131072,1500345728
14516284711,,45764,131072,1500398464
14560310963,,45764,131072,1500345728
14600328386,,46251,131072,1500345728
14640284958,,46251,131072,1500345728
14680294141,,45277,131072,1500345728
14724300560,,45764,131072,1500345728
14768320201,,45277,131072,1500345728
14808301180,,45277,131072,1500345728
14840303686,,44790,131072,1500345728
14872289876,,44790,131072,1500345728
14908298359,,45277,131072,1500345728
14948297134,,44790,131072,1500345728
14988293743,,45277,131072,1500345728
15024302448,,45277,131072,1500345728
15064282816,,45764,131072,1500398464
15104293980,,46251,131072,1500345728
15148281214,,45277,131072,1500398464
15188288878,,45277,131072,1500345728
15232294687,,45764,131072,1500398464
15273036044,,44303,131072,1500398464
15316294030,,46251,131072,1500398464
15356601226,,44790,131072,1500398464
15388516696,,45764,131072,1500345728
15420288501,,45277,131072,1500345728
15460280425,,45277,131072,1500345728
15500295014,,45764,131072,1500398464
15540290901,,45764,131072,1500345728
15580279195,,45764,131072,1500398464
15620279878,,45277,131072,1500345728
15633783880,,45277,131072,1500398464
15672296085,,45277,131072,1500398464
15712302675,,44790,131072,1500345728
15752321598,,44790,131072,1500345728
15796309185,,44790,131072,1500345728
15832302372,,46738,131072,1500398464
15868292132,,45764,131072,1500345728
15908321685,,45764,131072,1500345728
15948309016,,46738,131072,1500398464
15988309717,,45277,131072,1500398464
16028302122,,45277,131072,1500345728
16068307916,,45277,131072,1500398464
16112281262,,45277,131072,1500345728
16144308490,,45277,131072,1500345728
16184322302,,45277,131072,1500345728
16224302874,,44790,131072,1500345728
16256293491,,45764,131072,1500345728
16296325433,,45764,131072,1500345728
16328289253,,45277,131072,1500398464
16364308884,,46251,131072,1500345728
16396510276,,44790,131072,1500398464
16424524230,,45764,131072,1500398464
16448503873,,45764,131072,1500345728
16476552197,,45277,131072,1500345728
16512315368,,45764,131072,1500345728
16548299759,,44790,131072,1500398464
16584302520,,44790,131072,1500398464
16620307836,,45277,131072,1500398464
16656289190,,45764,131072,1500345728
16696322354,,45764,131072,1500345728
16736320592,,45764,131072,1500345728
16776322960,,45764,131072,1500398464
16812307018,,45277,131072,1500398464
16852303145,,45277,131072,1500398464
16892346420,,45277,131072,1500345728
16928292941,,45277,131072,1500345728
16968305790,,44790,131072,1500345728
17008292492,,47225,131072,1500345728
17044284975,,45764,131072,1500345728
17084296917,,45764,131072,1500345728
17120290827,,46251,131072,1500345728
17152498737,,46251,131072,1500345728
17188300834,,45764,131072,1500398464
17232304069,,45764,131072,1500345728
17276302489,,45277,131072,1500398464
17312290416,,45764,131072,1500345728
17352317525,,45764,131072,1500345728
17392334486,,45277,131072,1500345728
17432298447,,46738,131072,1500398464
17476310885,,46251,131072,1500345728
17516302087,,46251,131072,1500398464
17552308126,,45277,131072,1500345728
17588336979,,45277,131072,1500398464
17616298378,,45764,131072,1500345728
17652289639,,45764,131072,1500345728
17688300604,,46251,131072,1500345728
17724294013,,46251,131072,1500345728
17764307862,,46251,131072,1500398464
17796300331,,46738,131072,1500345728
17824542467,,44790,131072,1500398464
17860296287,,45277,131072,1500398464
17896307289,,45277,131072,1500345728
17932301587,,45764,131072,1500398464
17968289033,,46251,131072,1500345728
18000293298,,46738,131072,1500345728
18040294370,,45277,131072,1500345728
18076286020,,45764,131072,1500398464
18108284471,,45764,131072,1500345728
18148331672,,45764,131072,1500345728
18188307448,,45764,131072,1500398464
18201713378,,45764,131072,1500345728
18248297038,,46251,131072,1500398464
18288292128,,45764,131072,1500398464
18332292641,,46251,131072,1500345728
18372307787,,44790,131072,1500398464
18416291504,,45764,131072,1500345728
18460297979,,45764,131072,1500398464
18504283177,,46251,131072,1500398464
18536305646,,46251,131072,1500398464
18576308644,,46251,131072,1500345728
18616288623,,47225,131072,1500345728
18656283770,,46738,131072,1500398464
18696308397,,45277,131072,1500345728
18736332321,,45764,131072,1500398464
18749740177,,45764,131072,1500398464
18763206032,,45764,131072,1500398464
18808297677,,46251,131072,1500345728
18840283275,,46251,131072,1500398464
18884284418,,45764,131072,1500345728
18924297193,,45277,131072,1500345728
18960279640,,46251,131072,1500345728
18996307456,,46251,131072,1500345728
19036309640,,46251,131072,1500345728
19076307786,,46251,131072,1500398464
19116307692,,46251,131072,1500345728
19127396916,,46251,131072,1500345728
19168300197,,46251,131072,1500345728
19204279903,,46251,131072,1500398464
19244280290,,46738,131072,1500345728
19284285047,,46251,131072,1500345728
19320283772,,45764,131072,1500398464
19360286474,,46738,131072,1500345728
19400287953,,46738,131072,1500345728
19440321673,,46251,131072,1500398464
19480350467,,46738,131072,1500398464
19520299299,,46251,131072,1500345728
19560339075,,46251,131072,1500345728
19600284944,,46738,131072,1500345728
19644315105,,46251,131072,1500398464
19684292640,,46251,131072,1500345728
19724287694,,46738,131072,1500398464
19756286867,,46251,131072,1500345728
19796289420,,45764,131072,1500345728
19809860108,,47225,131072,1500345728
19823295945,,47225,131072,1500345728
19868330868,,45764,131072,1500345728
19912303511,,46738,131072,1500345728
19948304088,,45764,131072,1500398464
19984303812,,45764,131072,1500345728
20020288370,,47225,131072,1500345728
20060293720,,45764,131072,1500345728
20096289556,,47225,131072,1500398464
20128294413,,46251,131072,1500345728
20168308430,,46251,131072,1500345728
20204300932,,46738,131072,1500398464
20244331967,,45764,131072,1500345728
20280307433,,45277,131072,1500345728
20308322721,,46738,131072,1500345728
20348294627,,46738,131072,1500345728
20384301333,,47712,131072,1500345728
20424299868,,46738,131072,1500398464
20464337699,,45764,131072,1500345728
20479880802,,46251,131072,1500345728
20500515588,,46251,131072,1500398464
20532514723,,46251,131072,1500345728
20576308906,,46251,131072,1500345728
20612334463,,46251,131072,1500345728
20656351587,,46251,131072,1500345728
20696299179,,46251,131072,1500345728
20732294237,,46251,131072,1500345728
20772300680,,47225,131072,1500398464
20812285956,,47225,131072,1500345728
20844305499,,46251,131072,1500345728
20876294672,,46251,131072,1500345728
20912304563,,45764,131072,1500345728
20948305991,,47225,131072,1500345728
20980305516,,47225,131072,1500345728
21020294144,,46251,131072,1500345728
21060306679,,46738,131072,1500345728
21092294278,,46738,131072,1500398464
21132295499,,46738,131072,1500345728
21145824594,,46738,131072,1500345728
21184294708,,46738,131072,1500398464
21220290155,,46738,131072,1500398464
21256294657,,47225,131072,1500345728
21296303563,,46251,131072,1500345728
21332295547,,46738,131072,1500398464
21368293402,,46251,131072,1500398464
21400288093,,46738,131072,1500398464
21436290947,,45764,131072,1500398464
21468308250,,46251,131072,1500345728
21500546660,,46738,131072,1500345728
21536292203,,46251,131072,1500398464
21580298049,,46251,131072,1500345728
21616322255,,46738,131072,1500398464
21652300887,,46251,131072,1500345728
21684299320,,47225,131072,1500345728
21716290233,,46251,131072,1500398464
21752318346,,46738,131072,1500398464
21788297386,,47225,131072,1500398464
21824291611,,47225,131072,1500345728
21860320409,,45764,131072,1500398464
21896307208,,47712,131072,1500345728
21928286677,,46738,131072,1500345728
21964291624,,46738,131072,1500345728
21996293575,,47712,131072,1500345728
22009818059,,46738,131072,1500345728
22048293488,,46251,131072,1500398464
22084302065,,47225,131072,1500345728
22124342081,,47225,131072,1500345728
22160300251,,47225,131072,1500345728
22200293305,,45764,131072,1500398464
22240309693,,46738,131072,1500398464
22268293499,,46251,131072,1500345728
22304320465,,46738,131072,1500345728
22344306167,,47225,131072,1500345728
22384306351,,47225,131072,1500345728
22416289598,,46738,131072,1500345728
22448304642,,47225,131072,1500345728
22484305922,,46251,131072,1500398464
22512523873,,46251,131072,1500398464
22548308138,,46738,131072,1500345728
22580311497,,46738,131072,1500345728
22624288418,,48199,131072,1500345728
22656298646,,45764,131072,1500398464
22696290386,,47225,131072,1500345728
22728299633,,47225,131072,1500398464
22768302557,,46738,131072,1500345728
22804297097,,48199,131072,1500398464
22840280544,,45764,131072,1500345728
22872320161,,46251,131072,1500345728
22908319145,,47225,131072,1500398464
22921759501,,47225,131072,1500398464
22960302540,,47225,131072,1500345728
22996293431,,47225,131072,1500398464
23032296656,,46738,131072,1500398464
23072298433,,46738,131072,1500345728
23108294454,,47225,131072,1500345728
23140295553,,47225,131072,1500345728
23172293023,,46738,131072,1500345728
23208294155,,47712,131072,1500398464
23248300506,,45764,131072,1500398464
23280322697,,46251,131072,1500345728
23316299293,,48199,131072,1500345728
23348313040,,46251,131072,1500398464
23384276710,,47712,131072,1500398464
23420287860,,46738,131072,1500345728
23456301307,,46251,131072,1500345728
23492295088,,46738,131072,1500345728
23528722084,,47225,131072,1500398464
23560303708,,46738,131072,1500398464
23600287689,,46738,131072,1500345728
23632297417,,48199,131072,1500345728
23668292476,,47712,131072,1500345728
23704317015,,47225,131072,1500345728
23740303222,,47712,131072,1500398464
23776285317,,46251,131072,1500345728
23812295875,,47225,131072,1500345728
23844298696,,47225,131072,1500345728
23880297125,,47712,131072,1500345728
23920317346,,46738,131072,1500345728
23956295442,,48199,131072,1500345728
23984303433,,47712,131072,1500345728
24020324269,,47225,131072,1500345728
24056296069,,46251,131072,1500398464
24092315034,,47712,131072,1500345728
24124618851,,47225,131072,1500345728
24164302484,,45277,131072,1500345728
24196297269,,46738,131072,1500398464
24232292013,,46738,131072,1500398464
24264313945,,47712,131072,1500345728
24304298777,,47225,131072,1500345728
24344298925,,47225,131072,1500345728
