steadyClockTime,cvTime,celcius,throttleStatus,clockSpeed
15698589767,,47225,131072,1500398464
15742544800,,47225,131072,1500398464
15782548357,,47225,131072,1500345728
15826556965,,45764,131072,1500345728
15870540887,,46251,131072,1500345728
15906554912,,46251,131072,1500345728
15946543803,,46251,131072,1500345728
15986591322,,47225,131072,1500398464
16026575454,,47712,131072,1500345728
16066550381,,46251,131072,1500345728
16106542050,,45277,131072,1500398464
16150555638,,46738,131072,1500345728
16178547434,,47225,131072,1500345728
16218550936,,47225,131072,1500345728
16258545252,,47225,131072,1500398464
16302549526,,45764,131072,1500398464
16346540744,,47712,131072,1500345728
16386591449,,47712,131072,1500398464
16422556605,,46251,131072,1500345728
16462826640,,47225,131072,1500345728
16502574663,,46738,131072,1500398464
16542546295,,46738,131072,1500345728
16582569722,,46738,131072,1500398464
16602760748,,47225,131072,1500345728
16646769486,,47712,131072,1500398464
16682597198,,46738,131072,1500398464
16722556182,,47712,131072,1500398464
16762544851,,47712,131072,1500345728
16778573403,,46738,131072,1500345728
16826538432,,47225,131072,1500345728
16862558735,,46738,131072,1500345728
16890810936,,46738,131072,1500398464
16934558102,,47225,131072,1500345728
16974547715,,47225,131072,1500345728
17014544717,,46251,131072,1500345728
17058590935,,47712,131072,1500398464
17094565276,,47225,131072,1500398464
17134568112,,47712,131072,1500345728
17174551206,,46738,131072,1500345728
17214580171,,47712,131072,1500345728
17258559223,,47712,131072,1500345728
17298557299,,46738,131072,1500345728
17338567060,,47225,131072,1500345728
17382546168,,46738,131072,1500345728
17422567837,,46738,131072,1500345728
17466598518,,47225,131072,1500345728
17502747691,,46251,131072,1500345728
17546543800,,46738,131072,1500345728
17586543358,,46738,131072,1500345728
17630545966,,47712,131072,1500398464
17662562312,,46251,131072,1500398464
17702560222,,47225,131072,1500398464
17742581890,,47225,131072,1500398464
17756069433,,47225,131072,1500398464
17798559464,,47712,131072,1500345728
17834560731,,47712,131072,1500345728
17874599992,,48199,131072,1500345728
17918553305,,47225,131072,1500398464
17954574257,,47712,131072,1500345728
17990560653,,47225,131072,1500345728
18026549531,,47712,131072,1500398464
18066560774,,46738,131072,1500398464
18106583962,,46738,131072,1500345728
18134537684,,47225,131072,1500345728
18170589765,,47712,131072,1500398464
18210556879,,47712,131072,1500398464
18250561011,,47712,131072,1500345728
18286549260,,47225,131072,1500345728
18322590248,,47225,131072,1500398464
18358582552,,46251,131072,1500398464
18398570795,,47225,131072,1500345728
18442599440,,47225,131072,1500398464
18482546240,,47712,131072,1500398464
18526549218,,47712,131072,1500345728
18558848450,,47712,131072,1500345728
18590553059,,47225,131072,1500398464
18630546783,,48199,131072,1500345728
18670541157,,47712,131072,1500345728
18710561400,,47225,131072,1500345728
18754543860,,47225,131072,1500345728
18798592098,,47225,131072,1500398464
18838567564,,47712,131072,1500398464
18882560784,,47712,131072,1500398464
18922591286,,47712,131072,1500398464
18958552183,,47712,131072,1500398464
18998549019,,47712,131072,1500345728
19038583670,,47225,131072,1500345728
19074567752,,47225,131072,1500398464
19114582699,,48686,131072,1500345728
19154580998,,47225,131072,1500345728
19194589649,,48199,131072,1500398464
19230558639,,47712,131072,1500345728
19258607749,,48199,131072,1500345728
19298561549,,48199,131072,1500398464
19334542335,,47225,131072,1500398464
19378561980,,48686,131072,1500345728
19418581149,,47712,131072,1500345728
19458580319,,47712,131072,1500345728
19494574308,,47712,131072,1500398464
19534587718,,47712,131072,1500398464
19570553264,,47712,131072,1500345728
19610537841,,48199,131072,1500345728
19650547862,,47712,131072,1500345728
19694551101,,47712,131072,1500345728
19734548419,,48686,131072,1500398464
19774539181,,47712,131072,1500345728
19814567350,,48199,131072,1500345728
19854548854,,48686,131072,1500345728
19898554277,,47712,131072,1500398464
19926559963,,47225,131072,1500345728
19966548040,,47712,131072,1500345728
20002548252,,47225,131072,1500345728
20042584792,,46738,131072,1500398464
20074554732,,48199,131072,1500398464
20114594734,,46738,131072,1500398464
20154543664,,47712,131072,1500345728
20194571333,,47712,131072,1500345728
20238556794,,46738,131072,1500345728
20282571218,,48199,131072,1500398464
20326577549,,48199,131072,1500345728
20358543156,,48199,131072,1500345728
20398592214,,48199,131072,1500345728
20438540903,,48199,131072,1500398464
20478555387,,47712,131072,1500398464
20518549501,,48199,131072,1500398464
20532048007,,48199,131072,1500345728
20578562459,,48199,131072,1500345728
20606773272,,47712,131072,1500345728
20646562537,,48686,131072,1500345728
20690553980,,49173,131072,1500398464
20730554798,,47712,131072,1500345728
20770581487,,48199,131072,1500345728
20810566324,,47712,131072,1500398464
20850548790,,47712,131072,1500345728
20894554177,,47712,131072,1500398464
20934592291,,48199,131072,1500345728
20966578731,,48686,131072,1500398464
20998577375,,47225,131072,1500345728
21038539231,,48199,131072,1500398464
21078544956,,48199,131072,1500345728
21118543274,,48199,131072,1500345728
21158562722,,48199,131072,1500398464
21198557540,,47712,131072,1500345728
21238564414,,48686,131072,1500345728
21278567862,,47712,131072,1500398464
21318573495,,49173,131072,1500345728
21354557245,,47712,131072,1500345728
21402560201,,47712,131072,1500345728
21446554458,,47712,131072,1500345728
21482552282,,47712,131072,1500398464
21522577544,,48199,131072,1500398464
21570551537,,49173,131072,1500398464
21610562596,,48686,131072,1500345728
21646604031,,48686,131072,1500345728
21682555577,,48199,131072,1500398464
21710547800,,47712,131072,1500345728
21750586341,,48686,131072,1500345728
21790593308,,47712,131072,1500398464
21834550770,,47712,131072,1500398464
21874802493,,48686,131072,1500345728
21914538277,,48686,131072,1500345728
21954556985,,48199,131072,1500345728
21986840533,,48199,131072,1500398464
21997951156,,48686,131072,1500398464
22030550683,,47712,131072,1500398464
22074544904,,47712,131072,1500345728
22114563500,,48199,131072,1500398464
22154551430,,47712,131072,1500398464
22194551600,,48686,131072,1500398464
22238550914,,47712,131072,1500345728
22274544812,,47712,131072,1500345728
22310556487,,48199,131072,1500345728
22350551176,,48686,131072,1500345728
22382554228,,48686,131072,1500345728
22422550398,,48199,131072,1500398464
22454538931,,48686,131072,1500345728
22490536125,,48199,131072,1500398464
22526536930,,48199,131072,1500345728
22562538365,,48686,131072,1500345728
22602541980,,47712,131072,1500345728
22638832764,,48686,131072,1500345728
22678545605,,47712,131072,1500345728
22718582905,,48199,131072,1500398464
22758552002,,48686,131072,1500345728
22798584191,,47225,131072,1500398464
22838542881,,48686,131072,1500345728
22870556062,,48686,131072,1500345728
22902547521,,49173,131072,1500398464
22942547451,,48199,131072,1500345728
22974544336,,48686,131072,1500345728
23014550247,,49173,131072,1500345728
23050544312,,48686,131072,1500398464
23090545909,,48686,131072,1500345728
23130545469,,49173,131072,1500398464
23170537306,,49173,131072,1500345728
23206544464,,48686,131072,1500345728
23246554097,,49173,131072,1500345728
23282546866,,47712,131072,1500345728
23322543778,,48686,131072,1500345728
23354560218,,48686,131072,1500345728
23394555481,,49660,131072,1500398464
23426553551,,49173,131072,1500345728
23466550167,,48686,131072,1500398464
23510544740,,48199,131072,1500345728
23546552305,,48686,131072,1500345728
23586545605,,49173,131072,1500398464
23626554202,,48686,131072,1500398464
23654753090,,49173,131072,1500345728
23690558157,,48199,131072,1500345728
23722758189,,48686,131072,1500398464
23762562195,,48199,131072,1500345728
23802543422,,49173,131072,1500398464
23834770990,,48686,131072,1500398464
23866626988,,48199,131072,1500398464
23906545956,,49660,131072,1500345728
23942544021,,48686,131072,1500398464
23978538105,,48199,131072,1500345728
24014537133,,48199,131072,1500345728
24058539133,,49173,131072,1500345728
24098551508,,48686,131072,1500398464
24134541091,,48686,131072,1500345728
24170539490,,49173,131072,1500345728
24210549568,,49173,131072,1500345728
24234541982,,49173,131072,1500345728
24274587616,,49173,131072,1500398464
24314554973,,48199,131072,1500345728
24350542501,,48686,131072,1500398464
24390539246,,50147,131072,1500398464
24430542066,,48199,131072,1500345728
24470540144,,49173,131072,1500398464
24506859669,,49173,131072,1500345728
24542559200,,48199,131072,1500345728
24582566890,,49660,131072,1500345728
24618796712,,49173,131072,1500345728
24646583253,,49173,131072,1500398464
24686557110,,48686,131072,1500398464
24726594152,,47712,131072,1500398464
24766542287,,49173,131072,1500345728
24806567440,,49173,131072,1500345728
24842539413,,49660,131072,1500398464
24874554798,,49660,131072,1500345728
24914565581,,49660,131072,1500398464
24958579858,,49660,131072,1500398464
24990575873,,49173,131072,1500398464
25026539050,,48199,131072,1500345728
25070551587,,49173,131072,1500398464
25110557684,,49660,131072,1500398464
25154563684,,48686,131072,1500345728
25194589467,,48686,131072,1500345728
25234548750,,49173,131072,1500398464
25270552019,,48199,131072,1500345728
25310548376,,49660,131072,1500345728
25350545825,,49660,131072,1500398464
25394538362,,49173,131072,1500345728
25438557232,,49660,131072,1500345728
25474548298,,49660,131072,1500398464
25518546779,,49660,131072,1500398464
25558547839,,49173,131072,1500345728
25598550141,,49173,131072,1500398464
25638551479,,49173,131072,1500345728
25682556201,,49173,131072,1500398464
25706802724,,49173,131072,1500398464
25742926529,,49660,131072,1500345728
25782560224,,49660,131072,1500345728
25822576433,,49173,131072,1500345728
25858555702,,49660,131072,1500398464
25898561745,,49660,131072,1500345728
25934556329,,49173,131072,1500345728
25970547173,,49173,131072,1500345728
25983949421,,49173,131072,1500345728
26026551213,,49660,131072,1500398464
26058592747,,50147,131072,1500345728
26094561461,,49173,131072,1500345728
26134565892,,49660,131072,1500398464
26178543633,,49173,131072,1500398464
26214540662,,49660,131072,1500398464
26254672685,,49173,131072,1500345728
26294541117,,50147,131072,1500345728
26338538414,,49660,131072,1500345728
26370568170,,49173,131072,1500345728
26410565286,,50147,131072,1500345728
26450558884,,49173,131072,1500345728
26490551315,,49660,131072,1500345728
26534550167,,49173,131072,1500398464
26574548210,,49173,131072,1500345728
26618571710,,49173,131072,1500345728
26658577493,,49660,131072,1500398464
26690545342,,48686,131072,1500345728
26726773091,,50147,131072,1500345728
26758816236,,49173,131072,1500398464
26794566897,,49660,131072,1500345728
26834585921,,48686,131072,1500345728
26878539441,,49173,131072,1500345728
26914563636,,49173,131072,1500398464
26930587746,,49173,131072,1500345728
26974572802,,49173,131072,1500398464
27010543017,,49173,131072,1500398464
27050551282,,49173,131072,1500398464
27094578708,,49660,131072,1500345728
27130545682,,49173,131072,1500345728
27170545761,,49660,131072,1500345728
27206544494,,50147,131072,1500345728
27242545949,,49173,131072,1500398464
27278554793,,50147,131072,1500345728
27306544925,,49660,131072,1500398464
27346541394,,49173,131072,1500398464
27386551732,,49173,131072,1500345728
27422555206,,50147,131072,1500398464
27462548915,,50147,131072,1500398464
27473639817,,49173,131072,1500345728
27514547350,,49173,131072,1500345728
27546552162,,48199,131072,1500398464
27582541414,,48686,131072,1500345728
27622567475,,50147,131072,1500345728
27662587943,,49173,131072,1500398464
27698554121,,50147,131072,1500345728
27738598775,,49660,131072,1500398464
27782564869,,49173,131072,1500398464
27822553764,,49173,131072,1500345728
27862579844,,50634,131072,1500345728
27906542975,,48686,131072,1500345728
27946550110,,49660,131072,1500398464
27978545460,,50147,131072,1500345728
28022598812,,49660,131072,1500345728
28054549365,,49173,131072,1500345728
28094591723,,50147,131072,1500398464
28126547295,,50147,131072,1500398464
28170553555,,49660,131072,1500345728
28214562963,,49173,131072,1500345728
28254542006,,49660,131072,1500345728
28294549234,,49173,131072,1500345728
28330561560,,49660,131072,1500345728
28366552775,,50634,131072,1500345728
